                                                                       Dancer-Plugin-Auth-Tiny-0.002:	371	13	0	0
                                                                          Metabase-Backend-AWS-1.000:	376	0	21	0
                                                             Dist-Zilla-Plugin-CheckExtraTests-0.016:	381	0	0	0
                                                                        Session-Storage-Secure-0.007:	382	1	0	0
                                                          Dist-Zilla-Plugin-AppendExternalData-0.003:	398	0	0	0
                                                          Dist-Zilla-Plugin-Prereqs-AuthorDeps-0.002:	400	0	6	2
                                                                                     HTTP-Tiny-0.038:	406	17	0	0
                                                                                   Perl-OSType-1.006:	417	0	0	0
                                                                              Task-Metabase-1.100760:	427	0	1	0
                                                                        TAP-Harness-Restricted-0.002:	429	2	0	0
                                                                           App-mymeta_requires-0.005:	450	0	2	0
                                                         MooseX-Types-Path-Class-MoreCoercions-0.003:	452	0	0	0
                                                                                 Data-GUID-Any-0.004:	453	0	0	1
                                                                      App-CPAN-Testers-Remailer-0.01:	464	0	4	3
                                                                 POE-Component-Client-NNTP-Tail-0.03:	472	5	0	0
                                                                     Dist-Zilla-Plugin-Twitter-0.014:	472	26	1	0
                                                                                 Metabase-Fact-0.023:	484	0	0	0
                                                                         App-Ylastic-CostAgent-0.006:	486	1	22	1
                                                                                  Test-Reporter-1.60:	489	0	0	2
                                                                                      Test-Roo-1.002:	524	0	0	0
                                                                            Task-CPAN-Reporter-0.001:	526	0	0	1
                                                                   Dist-Zilla-Plugin-OSPrereqs-0.003:	532	0	0	0
                                                                         CPAN-Mini-Devel-Recent-0.06:	554	0	0	1
                                                                            MooseX-Role-Logger-0.001:	579	6	6	0
                                                                                CPAN-Meta-YAML-0.010:	585	0	0	0
                                                                                    File-Temp-0.2304:	586	1	0	1
                                                                                      failures-0.002:	600	7	0	1
                                                                   Devel-OverrideGlobalRequire-0.001:	602	0	0	0
                                                                                        install-0.01:	610	0	0	0
                                                                               Types-Path-Tiny-0.005:	615	0	0	0
                                                                                          ylib-0.002:	619	33	0	0
                                                                               Object-LocalVars-0.20:	621	6	2	1
                                                                                        PPI-XS-0.902:	627	1	0	0
                                                                        CPAN-Meta-Requirements-2.125:	630	2	0	0
                                                                       MooseX-Types-Stringlike-0.002:	643	0	0	1
                                                          Dist-Zilla-Plugin-Test-ReportPrereqs-0.010:	675	28	0	2
                                                                                 App-grindperl-0.002:	696	0	2	0
                                                                                  Data-UUID-MT-1.001:	698	1	0	0
                                                                                HTTP-CookieJar-0.005:	700	0	7	0
                                                                              Parse-CPAN-Meta-1.4409:	709	0	0	0
                                                                                      Test-API-0.002:	718	0	0	1
                                                                                    File-Marker-0.13:	718	11	0	1
                                                                                  CPAN-Meta-2.132830:	722	0	0	0
                                                                                    superclass-0.002:	788	1	0	0
                                                                 Test-Reporter-Transport-Legacy-1.59:	803	0	0	0
                                                                                  CPAN-Visitor-0.003:	804	0	0	0
                                                                                        ToolSet-1.00:	806	0	0	0
                                                                            Module-Metadata-1.000009:	830	2	0	2
                                                                             Tie-Handle-Offset-0.003:	834	0	0	0
                                                                             ExtUtils-ParseXS-2.2206:	881	13	0	0
                                                                                Class-InsideOut-1.13:	949	1	0	0
                                                             Dist-Zilla-Plugin-InsertCopyright-0.002:	997	0	0	0
                                                                               Path-Class-Rule-0.018:	1001	0	0	0
                                                                            Path-Iterator-Rule-1.006:	1021	4	17	0
                                                                                   Capture-Tiny-0.23:	1063	3	0	0
                                                                                CPAN-Reporter-1.2009:	1090	198	0	0
