                                                                             HTTP-Tiny-Mech-1.000000:	311	0	0	0
                                                                          Gentoo-Overlay-Group-0.2.0:	311	0	3	0
                                                   Catalyst-Authentication-Credential-RPX-0.10060100:	311	0	0	0
                                                                              lib-byversion-0.001001:	312	0	0	0
                                                                         Package-Strictures-1.000000:	313	0	0	0
                                                                                    Net-API-RPX-0.04:	316	0	0	0
                                                                   Dist-Zilla-Util-Git-Refs-0.002000:	317	0	0	0
                                                                      Gentoo-Dependency-AST-0.001001:	329	0	0	0
                                                          GraphViz2-Abstract-Util-Constants-0.001000:	342	0	0	0
                                                             Dist-Zilla-Plugin-Prereqs-Plugins-0.1.3:	343	1	3	0
                                                                        App-colourhexdump-0.01011318:	346	0	1	0
                                                               Gentoo-MetaEbuild-Spec-MiniSpec-0.1.1:	356	0	3	0
                                                                                Gentoo-Overlay-1.0.5:	359	1	0	0
                                                        MooseX-Attribute-ValidateWithException-0.3.1:	364	0	0	0
                                                                             Spark-Form-0.2103-TRIAL:	382	1	0	0
                                                                             Net-Travis-API-0.001001:	388	2	4	0
                                                   Dist-Zilla-Plugin-Prereqs-MatchInstalled-1.000000:	402	0	0	0
                                                                            IPC-Run-Fused-0.04000100:	410	5	0	0
                                                     Dist-Zilla-Plugin-Test-Compile-PerFile-0.002000:	439	0	0	0
                                                               Dist-Zilla-Util-EmulatePhase-1.000000:	439	2	0	0
                                                                Dist-Zilla-Util-Git-Wrapper-0.003000:	459	6	0	0
                                                                    Test-StructuredObject-0.01000010:	465	0	0	0
                                                                        Gentoo-PerlMod-Version-0.6.0:	511	0	4	0
                                                             Dist-Zilla-App-Command-dumpphases-0.6.0:	544	5	0	0
                                                                Test-CPAN-Changes-ReallyStrict-0.2.0:	558	0	0	0
                                                                             Data-Couplet-0.02004314:	562	0	1	0
                                                            Regexp-Grammars-Common-String-0.01000002:	565	0	12	0
                                                                     Dist-Zilla-Util-RoleDB-0.001000:	585	0	0	0
                                                             Dist-Zilla-UtilRole-MaybeZilla-0.001000:	593	1	0	0
                                                                                  Path-ScanINC-0.020:	597	0	0	0
                                                              Gentoo-PerlMod-Version-FixEbuild-0.1.1:	624	0	0	0
                                                             Log-Contextual-LogDispatchouli-0.001000:	633	0	0	0
                                                                  Dist-Zilla-Role-Bootstrap-1.000001:	643	0	0	0
                                                          Dist-Zilla-Plugin-Git-NextRelease-0.002010:	645	1	0	0
                                         Dist-Zilla-Plugin-Prereqs-Recommend-MatchInstalled-0.001000:	653	0	2	0
                                                            Dist-Zilla-Plugin-Bootstrap-lib-1.000001:	655	1	0	0
                                                                   Gentoo-MetaEbuild-Spec-Base-0.1.4:	672	2	8	0
                                                                           Git-Wrapper-Plus-0.004010:	698	0	0	0
                                                                 Dist-Zilla-Role-BundleDeps-0.001001:	891	0	0	0
                                                Dist-Zilla-Plugin-Git-NextVersion-Sanitized-0.001000:	922	0	0	0
                                                           Dist-Zilla-Role-Version-Sanitize-0.001002:	952	1	0	0
                                                                Dist-Zilla-Util-Test-KENTNL-1.000000:	1025	0	0	0
                                                     Dist-Zilla-Plugin-MetaProvides-Package-2.000001:	1029	1	26	0
                                                             Dist-Zilla-Plugin-MetaProvides-2.000000:	1031	0	0	0
                                                               File-ShareDir-ProjectDistDir-1.000001:	1241	0	0	0
                                                                                  Path-FindDev-0.5.0:	1242	0	0	0
                                                                                 Path-IsDev-1.001000:	1272	1	0	1
                                                                           MooseX-Has-Sugar-1.000000:	1315	0	0	1
                                                                         Test-File-ShareDir-1.000000:	1386	0	0	0
